object_id,utility_id,company_name,utility_type,electric_type,service_class,shape_area,shape_length
1,0.0,Fulton Electric & Gas Systems,0,Municipal,Municipal,201953632.96367735,86621.18121181642
2,0.0,Hickman Electric & Gas Systems,0,Municipal,Municipal,77181462.65975505,134437.8752453397
3,0.0,Hickman Electric & Gas Systems,0,Municipal,Municipal,1210934.4274975471,5395.96428995906
4,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,9104593.21575116,12148.40823652682
5,0.0,Hickman Electric & Gas Systems,0,Municipal,Municipal,65250826.78784799,54911.51846102676
6,0.0,Gibson Electric Membership Corp.,0,TVA,TVA Gibson Electric Membership Corp.,747596932.6011974,100025.85690622649
7,0.0,Murray Electric and Natural Gas Syst,0,Municipal,Municipal,204105689.89879093,83573.83262045427
8,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,76546.7716170377,1063.2511661537924
9,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,814130.5072920219,3368.255036106476
10,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,16589983.151886048,22419.202594098933
11,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,118521001.62781414,62379.91361505546
12,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,70443.6545145116,1018.5317461015778
13,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,18456267.20489875,19652.24724633241
14,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,42748.51467007395,940.5500598595432
15,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,304195.8201824725,2227.7649449467276
16,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,160911.78462814292,1564.1732940411364
17,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,112403880.08474153,106725.69713697681
18,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,499296.1631753134,2697.9346238473563
19,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,6785661.250986192,17347.814201148012
20,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,383950.4863899756,2670.9043844142866
21,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,962148.1727514148,3803.213140349943
22,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,201660649.73487157,83325.83558995785
23,0.0,Jellico Electric & Water System,0,Municipal,Municipal,2366095463.6299825,218009.95324428153
24,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,523885.3702593789,3479.5494006894733
25,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1521147.5343709223,6998.096100055105
26,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,28842901.11149426,46696.07663769543
27,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,208765.00415205062,1775.260757994395
28,0.0,Franklin Electric Plant Board,0,Municipal,Municipal,245221971.01942444,99511.02683727752
29,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,505147172.4772094,110802.24925708635
30,0.0,Mayfield Electric & Water Systems,0,Municipal,Municipal,265112522.78349593,90675.71143144944
31,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,318716658.7909452,150284.8587003768
32,0.0,Russellville Electric Plant Board,0,Municipal,Municipal,311230242.19115233,76857.06476830061
33,0.0,Benton Electric & Gas Systems,0,Municipal,Municipal,86157305.80239797,90280.95453760629
34,0.0,Hopkinsville Electric System,0,Municipal,Municipal,375168732.0018352,138377.16711176583
35,0.0,Barbourville,0,Municipal,Municipal,354787325.64964664,155609.11217576955
36,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2113448.3090123055,6227.244409024749
37,0.0,Bardwell City Utilities,0,Municipal,Municipal,18344308.266208023,19144.65088224085
38,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,418555.1639057755,2529.247684709085
39,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,6582793.9144413415,13647.853609265361
40,0.0,Corbin,0,Municipal,Municipal,130656911.46663159,70466.17410061712
41,0.0,Gibson Electric Membership Corp.,0,TVA,TVA Gibson Electric Membership Corp.,13540110461.655909,1135328.8034243847
42,0.0,Tri-County REMC,0,TVA,TVA Tri-County REMC,31719379331.899715,1356237.5086117445
43,0.0,Benham City Utilities,0,Municipal,Municipal,45716803.50776757,23968.9148845555
44,0.0,Bowling Green Municipal,0,Municipal,Municipal,725642316.3816684,216847.92553613783
45,0.0,Glasgow Electric Plant Board,0,Municipal,Municipal,270736848.89225245,109794.03827557623
46,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,20302907013.24551,1175886.2552873222
47,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,173795755.07382375,102011.72730840341
48,0.0,West Kentucky RECC,0,TVA,TVA West Kentucky RECC,35195933801.07583,1514648.4068258328
49,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,13743869.845512344,17119.947990136654
50,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,892788.0423528854,4891.81426915614
51,1300.0,"Cumberland Valley Electric, Inc.",200,RECC,"RECC Cumberland Valley Electric, Inc.",21227672254.118065,1657808.5783652097
52,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,15208450.85608099,17316.99748043224
53,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1306764.2075141282,5122.3635391860025
54,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,422309983.4302933,283581.6840936248
55,2400.0,Jackson Purchase Energy Corporation,200,RECC,RECC Jackson Purchase Energy Corporation,346169315.2277003,79020.95422859481
56,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,7419111.344384603,17337.326902432447
57,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2360754.2875502566,6031.158515465899
58,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,10173244.889759853,11739.156266691018
59,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,471688.50056517613,2581.6676814456437
60,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,103657593.04705386,55436.671422383166
61,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,836046.11665183,4803.183296902883
62,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,188237261.62956718,105877.54493705578
63,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,22125161.187945556,28502.64718998331
64,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2072956.7132648414,5850.605593667745
65,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,736055.4527414034,3787.735298629333
66,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,351062.49710801453,2804.97058670684
67,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,281321.959421138,2089.973393144728
68,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,362455179.1363205,113198.69923781743
69,1300.0,"Cumberland Valley Electric, Inc.",200,RECC,"RECC Cumberland Valley Electric, Inc.",7406913363.450237,801912.3105774608
70,0.0,Paducah Power System,0,Municipal,Municipal,1321950056.7798343,367033.392250708
71,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1058102.8487885348,4065.2576702676174
72,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3009322.46452203,7065.579137234205
73,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,744364.5001955305,3415.183661796803
74,0.0,Princeton Electric Plant Board,0,Municipal,Municipal,983337852.4082646,156373.60149212915
75,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,32259.862307917163,674.2388238148413
76,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4737743.047931751,11883.75003966556
77,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,47334.02502036477,829.4990341239577
78,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1357265.5107763282,8087.118808976706
79,2300.0,Jackson Energy Cooperative,200,RECC,RECC Jackson Energy Cooperative,7460022.824681113,10890.616023502607
80,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,42837772.99880781,29258.06128857442
81,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2254640.4570051325,6257.525432466905
82,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5890231.268897857,10071.657415773881
83,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,65844414.649543695,56688.63771563974
84,2300.0,Jackson Energy Cooperative,200,RECC,RECC Jackson Energy Cooperative,2347700.044962553,6407.127919770981
85,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,65978100.432863794,47510.84472198901
86,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,6432446.767221248,11799.663620515115
87,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,367723044.00930965,120067.86428125417
88,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,27217.788340010615,870.5123521285108
89,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,436644919.2727416,164403.1064692271
90,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,49805063.172589704,28603.011971238204
91,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1579716357.3188412,570487.6710773109
92,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,14866035.053785367,32018.82023750481
93,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2294773991.7112727,693267.8327172011
94,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,944996519.0510578,152448.47303751225
95,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3196724.890173504,8842.255893547008
96,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,2320399993.100416,252725.9242923478
97,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2819972.3723612987,7453.222964473105
98,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,70184186.71068935,49316.507496321676
99,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,95486791.00719778,42712.64349952608
100,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,3388690.0308085727,8230.720547206327
101,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,140046984.20908907,80485.50389053755
102,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,28751739.30271931,29761.971860560683
103,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5947926.762207965,13392.829097806327
104,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5844157.699942308,10300.032933044027
105,2400.0,Jackson Purchase Energy Corporation,200,RECC,RECC Jackson Purchase Energy Corporation,3618896210.72277,353279.5428659904
106,0.0,Pennyrile RECC,0,TVA,TVA Pennyrile RECC,67948844635.19183,1739052.3062822367
107,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3768939.6387076033,8329.211819672055
108,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,1955114.9943803686,6002.609819269376
109,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,465210544.84863406,279168.1342806001
110,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,7180191.558789147,13315.864424268231
111,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,456463.5996950891,2565.2854571765906
112,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3649729.7558135665,9807.873908250938
113,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,47071.94459875062,943.7456683533082
114,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,37090127.28585053,37639.41981479454
115,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4756339.789090481,10565.71795692001
116,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,74150.66258051882,1077.8038408582806
117,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,104262.05527855914,1227.7015363392509
118,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1668950.1259780957,5147.934861459177
119,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,2892985.089021273,7998.2794132117015
120,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,143347.97794548454,1515.731670527508
121,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,34443.646189983025,781.1224596679007
122,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,38901.289946155106,812.753898180164
123,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,1076272598.258293,191265.32492636866
124,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,981724.9450882137,3934.083199709214
125,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5903220.479962927,10785.958641198049
126,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,241926.3698065686,1963.725122148748
127,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,137157957.29152375,89533.0887264134
128,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,7001594.601793608,16849.632437183172
129,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,332685.2141399578,2364.0839873222126
130,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,3417644408.4244843,664159.7806546724
131,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,325516.159369478,2336.01326661997
132,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,524689229.28523123,176246.1067104088
133,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,58941360.30732422,53104.4168530642
134,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,535443845.8139247,167791.77426875924
135,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,159720933.6573165,54421.329264699816
136,3100.0,South Kentucky R.E.C.C.,200,RECC,RECC South Kentucky R.E.C.C.,60237310757.54275,2425692.5511264578
137,0.0,Providence Electric & Gas Dept.,0,Municipal,Municipal,85107271.09660149,32703.465577574443
138,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,48616234.52096645,47626.846288529276
139,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,49541297.537011065,55096.13838705541
140,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,152349759.9478399,89075.39034984697
141,0.0,Madisonville Municipal Light & Power,0,Municipal,Municipal,558887974.0773903,179987.7853544779
142,1500.0,Farmers R.E.C.C.,200,RECC,RECC Farmers R.E.C.C.,28934838247.931923,2307634.981891459
143,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,61014699.95965651,34447.34493295639
144,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5577350.507344031,9121.267355966109
145,2400.0,Jackson Purchase Energy Corporation,200,RECC,RECC Jackson Purchase Energy Corporation,21708776016.565018,1665379.4810142505
146,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,37072308.50767701,27420.916837115223
147,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,244867778.8498454,88059.46599307643
148,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,318145.75969529466,2089.5372552214517
149,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1754537.5941272615,5207.012426479741
150,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,245608969.95413798,149498.73407173963
151,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,137875.41510229878,1622.1612853502704
152,3200.0,Taylor County R.E.C.C.,200,RECC,RECC Taylor County R.E.C.C.,28900030379.919266,1670030.0483138778
153,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,7864411.588165518,13189.613756916568
154,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,124776279.91019168,102836.7009675183
155,2700.0,Nolin R.E.C.C.,200,RECC,RECC Nolin R.E.C.C.,21894249.175070565,18867.068688947733
156,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,8003539.388825458,12236.31805060479
157,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,215784104.0152622,94759.81243301954
158,1000.0,Big Sandy R.E.C.C.,200,RECC,RECC Big Sandy R.E.C.C.,118460822.22479282,56960.48643015291
159,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,661708226.8843327,222279.48163905903
160,300.0,Kentucky Power Company,100,Investor Owned,Investor Owned Kentucky Power Company,5037810139.402302,1055759.5008138048
161,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,74131475499.99142,4148344.602110777
162,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,6885156974.750421,891204.8437203986
163,2600.0,Meade County R.E.C.C.,200,RECC,RECC Meade County R.E.C.C.,465687727.4236457,124706.63096039848
164,2600.0,Meade County R.E.C.C.,200,RECC,RECC Meade County R.E.C.C.,30825605.76473376,21977.740142298906
165,500.0,Louisville Gas and Electric Company,100,Investor Owned,Investor Owned Louisville Gas and Electric Company,34939614.21242367,28303.51056810625
166,1200.0,"Clark Energy Cooperative, Inc.",200,RECC,"RECC Clark Energy Cooperative, Inc.",653755194.8260942,154664.35848173033
167,500.0,Louisville Gas and Electric Company,100,Investor Owned,Investor Owned Louisville Gas and Electric Company,9231790.499423586,16350.47955033336
168,1000.0,Big Sandy R.E.C.C.,200,RECC,RECC Big Sandy R.E.C.C.,12840247838.423708,1762396.447614682
169,2500.0,Licking Valley R.E.C.C.,200,RECC,RECC Licking Valley R.E.C.C.,28965179183.159954,1826426.957032917
170,2900.0,Salt River Electric Cooperative,200,RECC,RECC Salt River Electric Cooperative,26807437129.953938,2192801.9621964945
171,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,11536018614.866959,1250022.7431182824
172,1200.0,"Clark Energy Cooperative, Inc.",200,RECC,"RECC Clark Energy Cooperative, Inc.",21682516954.14513,1302025.1164512231
173,0.0,Frankfort Electric and Water Plant,0,Municipal,Municipal,1673547533.3168378,433737.691888425
174,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",805540722.220593,194716.164490521
175,3000.0,"Shelby Energy Cooperative, Inc.",200,RECC,"RECC Shelby Energy Cooperative, Inc.",248321409.55846503,97562.12096519105
176,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,798574988.5010124,261253.61159861393
177,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,120415500.35242578,93201.88803101884
178,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,20703611582.346123,1654560.211427549
179,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,383272124.86989075,207217.05738308717
180,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,297877.1831504594,2031.3491930532957
181,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,79130441.1671567,38866.508963574495
182,0.0,Warren RECC,0,TVA,TVA Warren RECC,61042973862.58575,2414739.777962323
183,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,433860398.32243377,187716.21665328587
184,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,588740239.2988349,211819.77183150075
185,0.0,Berea City Utilities,0,Municipal,Municipal,408691020.69105995,124650.28706050444
186,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,23200732.18262329,22469.250745205074
187,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,577195116.9835232,363069.24047153024
188,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,12664356.881769583,17664.254969109516
189,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,825952992.2814689,307468.9060574157
190,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,143985222.08290574,56374.426825643044
191,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,78715808.26692404,39300.40030939147
192,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,104227730.20826373,62250.08666457097
193,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,247459183.49643698,94340.46247089434
194,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,22382738.78255141,18101.424943414433
195,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,167350936.60513094,82336.28007137557
196,300.0,Kentucky Power Company,100,Investor Owned,Investor Owned Kentucky Power Company,91409884.07771845,46986.490024860825
197,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,2264551.223571464,6594.325679352636
198,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,444746.7818757265,2513.2377008920466
199,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,77889554.09734717,49756.305429489905
200,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4670113.850309882,12622.146451186967
201,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,5879496.607933344,10394.61940452626
202,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,824899.1031344382,3374.9255491730305
203,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,789993.3330603107,3411.340596936966
204,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,20158544.306730364,20755.69352385015
205,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,21873803.39637283,20026.672176008553
206,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,76263056.25753696,45498.829723421644
207,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,277980510.83376104,134418.1080643342
208,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,22680792.52070685,19079.99749219808
209,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,44172086.94269518,35395.57180667719
210,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,251267634.22632912,172336.99107866606
211,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,147891485.34218088,67780.03222679446
212,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,242853270.58021054,112234.80556119932
213,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,417304052.99572384,197236.34572239098
214,2700.0,Nolin R.E.C.C.,200,RECC,RECC Nolin R.E.C.C.,2923180.667014279,10183.69281071995
215,2000200.0,Blue Grass Energy Cooperative Corp.,200,RECC,RECC Blue Grass Energy Cooperative Corp.,3895023286.4702067,623776.9273738103
216,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,1081516.5976824362,4668.203986754599
217,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,270121533.33855754,136492.1064373424
218,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,106442815.0710603,51795.11060493717
219,2200.0,Inter-County Energy Cooperative,200,RECC,RECC Inter-County Energy Cooperative,32605225988.690174,2961477.8580633285
220,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,13984460.810544474,16274.999577657956
221,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4398902.968688128,8462.046630333125
222,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,21246100.18445109,23349.25561183737
223,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,8843850.828863628,11873.801983422918
224,0.0,Owensboro Municipal Utilities,0,Municipal,Municipal,654255570.6098374,133634.32597529897
225,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,10476740.507763091,16337.518275977187
226,400.0,Kentucky Utilities Company,100,Investor Owned,Investor Owned Kentucky Utilities Company,4572540.331477451,8454.55625193276
227,2000100.0,Kenergy Corp,200,RECC,RECC Kenergy Corp,2766456031.276205,284197.5884479918
228,2900.0,Salt River Electric Cooperative,200,RECC,RECC Salt River Electric Cooperative,222629967.51800707,74468.91645424071
